"event_id","lat_median","long_median","timezone","heart_rate_median","heart_rate_50w","heart_rate_10","heart_rate_25","heart_rate_75","heart_rate_90","heart_rate_10w","heart_rate_25w","heart_rate_75w","heart_rate_90w","heart_rate_sdw","heart_rate_min","heart_rate_max","cadence_median","heart_rate_mean","heart_rate_mean_na","temperature_median","temperature_median_v2","temperature_mean_na","median_cadence","cadence_mean","cadence_10","cadence_25","cadence_75","cadence_90","cadence_10w","cadence_25w","cadence_75w","cadence_90w","altitude_min","altitude_amean","altitude_max","altitude_ascended","altitude_descended","total_distance","speed_average","speed_median","speed_10","speed_25","speed_75","speed_90","speed_50w","speed_10w","speed_25w","speed_75w","speed_90w","speed_max","speed_sd","speed_sdw","timestamp_start_run","timestamp_end_run","datetime_ts","heart_rate_speed_cor","heart_rate_speed_cor_2","heart_rate_temp_cor","heart_rate_temp_cor_2","speed_distance_cor","speed_distance_cor_spearman","speed_cadence_cor","heart_rate_cadence_cor","sub_sport","direction_n_avg","direction_ne_avg","direction_e_avg","direction_se_avg","direction_s_avg","direction_sw_avg","direction_w_avg","direction_nw_avg","mean_rotation_velocity","mean_abs_rotation_velocity","total_angle_delta","total_abs_angle_delta","griddiness","griddiness_v2","orientation_center","orientation_sd","n_laps","rest_time_total","n_rests","rest_time_average","rest_time_min","rest_time_max","rest_time_median","rest_time_sd","n_laps_over_15","lap_trigger_distance","lap_trigger_session_end","lap_trigger_manual","lap_trigger_other","strides_total","lap_speed_sd","n_laps_00_to_05","n_laps_05_to_06","n_laps_06_to_07","n_laps_07_to_08","n_laps_08_to_09","n_laps_09_to_10","n_laps_10_to_11","n_laps_11_to_12","n_laps_12_to_13","n_laps_13_to_14","n_laps_14_to_15","n_laps_15_to_16","n_laps_16_to_17","n_laps_17_to_18","n_laps_18_to_19","n_laps_19_to_20","n_laps_20_to_22","n_laps_22_to_25","n_laps_25_plus","start_to_stop_time_mean","start_to_stop_time_median","start_to_stop_time_min","start_to_stop_time_max","timestamp_start","timestamp_stop","total_time_elapsed","speed_proportion__0_5","speed_proportion__5_6","speed_proportion__6_7","speed_proportion__7_8","speed_proportion__8_9","speed_proportion__9_10","speed_proportion__10_11","speed_proportion__11_12","speed_proportion__12_13","speed_proportion__13_14","speed_proportion__14_15","speed_proportion__15_16","speed_proportion__16_17","speed_proportion__17_18","speed_proportion__18_19","speed_proportion__19_20","speed_proportion__20_22","speed_proportion__22_25","speed_proportion__25","total_time_spent_running","proportion_time_spent_running","proportion_rest_time"
96,41.9654420530424,-87.6459903130308,"America/Chicago",163,162.748412698413,153,159,166,173,153.385446755119,158.783199708255,166.244369653792,172.619761231543,17.405768704596,86,242,83,163.500749625187,0.00596125186289121,8,8,0.0842026825633383,83,80.9534277198212,81,82,83.5,85.5,80.6357757945161,81.6034211585041,83.3834364457214,85.4596717070366,147.4,176.347690014903,223.2,8.49818827814562,36.5111444563859,5.24833,13.8260467958271,13.7376,11.8908,12.564,14.7456,17.0964,14.0549366048593,12.0636173705544,12.7326989847716,15.0956586330079,17.9653183052885,29.8944,2.61922759259939,2.33761907719603,1521069993,1521073029,"2018-03-14_23-26-33",0.214209952478035,0.453807321598879,0.62835457228482,0.165585934698295,-0.00179837899301549,-0.109995084838951,0.487877009833687,0.356294826347196,"generic",0.150336574420344,0.113687359760658,0.595362752430815,0,0,0,0.0658189977561705,0.074794315632012,-0.199794828892959,6.71153393520322,-268.124660374351,9006.87854104272,0.166889700838936,0.620715350223547,31.8237892078304,62.36906474302,5,1695,6,282.5,3,1286,180,537.851745372273,9,0,1,8,0,1822,2.19710996538635,0,0,0,0,0,0,0,0,2,1,2,2,0,1,0,1,0,0,0,166.875,164.5,2,388,1521069993,1521073029,3036,0.0156482861400894,0.00447093889716841,0.00521609538002981,0.000745156482861401,0.000745156482861401,0.0014903129657228,0.00596125186289121,0.0886736214605067,0.247391952309985,0.169895678092399,0.251117734724292,0.0797317436661699,0.0275707898658718,0.029806259314456,0.0365126676602086,0.022354694485842,0.0119225037257824,0,0.000745156482861401,1341,0.441699604743083,0.558300395256917
97,41.9455559458584,-87.6408114284277,"America/Chicago",154,153.730976026009,147,151,158,172,147.017774302225,150.707677741674,157.714047907447,171.918953896854,11.3051773881409,71,191,83,156.05002718869,0,4,4,0.00163132137030995,83,82.4146275149538,81,82,83,84,80.8102568683308,81.6361010301867,82.9590169339153,83.9179281434239,139.4,187.099184339315,234.6,2.0704675754869,30.3895954843877,6.49189,12.5646401305057,12.6288,11.7576,12.2616,12.9672,13.3704,12.6428041726109,11.79416689257,12.3097395576678,12.9983726932857,13.4020292054795,14.544,0.959284767696605,0.643500592462562,1521299204,1521301069,"2018-03-17_15-06-44",0.186865949092009,0.339497630343171,-0.018794001514322,-0.0459999940156998,0.0959029646055716,0.213304673464672,0.699783382243443,0.133332532480465,"generic",0.0959651035986914,0.00599781897491821,0.730643402399128,0,0,0,0.00054525627044711,0.166848418756816,-0.00231085243494058,4.21807248665039,-4.24965762785574,7757.03530295007,0.218974603722117,0.65252854812398,158.702477994459,22.72646726677,1,26,1,26,26,26,26,NA,4,4,1,0,0,2521,0.230146735801315,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,919.5,919.5,109,1730,1521299204,1521301069,1865,0.00380641653072322,0.000543773790103317,0.000543773790103317,0.000543773790103317,0.000543773790103317,0,0.00435019032082654,0.156606851549755,0.598694942903752,0.228928765633496,0.00543773790103317,0,0,0,0,0,0,0,0,1839,0.986058981233244,0.013941018766756
98,41.9704926107079,-87.6477711740881,"America/Chicago",156,155.82878646562,146,148,164,168,145.305416888488,147.721435607956,163.869667050358,167.71938370855,9.39171550694074,88,179,83,156.090329436769,0,9,9,0.024442082890542,83,82.9043570669501,82,82,83.5,85.5,81.0596939668263,81.5625939006559,83.272046581249,85.1040847635812,135,168.556854410202,225,70.3820982242081,55.4668406885725,3.3964,12.7545513283741,12.798,11.1168,12.564,13.032,13.8744,12.7852445785079,11.9850064124887,12.5904635110031,13.0383757325319,13.9461999691596,19.1124,1.3173952795268,1.28724790086246,1521407971,1521408911,"2018-03-18_21-19-31",0.399176610893344,0.443804953475355,-0.0203814658261185,-0.596587852535874,-0.306861763167672,-0.211284284088269,0.389202828865771,0.526296790479055,"generic",0.213675213675214,0.0341880341880342,0.58974358974359,0,0,0,0.0459401709401709,0.116452991452991,-0.0957246226835689,6.26682905241843,-90.0768699452383,5897.08613832574,0.255337945508322,0.695005313496281,165.536435063499,47.7227715275002,0,0,0,NA,NA,NA,NA,NA,3,2,1,0,0,1294,0.0702691966653951,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,940,940,940,940,1521407971,1521408911,940,0,0.00318809776833156,0.00212539851222104,0.0053134962805526,0,0.0233793836344315,0.0541976620616366,0.0350690754516472,0.621679064824655,0.171094580233794,0.0584484590860786,0.00956429330499469,0.0053134962805526,0.00106269925611052,0.00743889479277365,0.00212539851222104,0,0,0,940,1,0
99,41.9762512296438,-87.654285589233,"America/Chicago",158,157.950140560346,147,152,162,166,147.129706954952,152.074411058082,162.326421879776,166.128294163112,11.1236095949277,63,185,82,156.295081967213,0.000744601638123604,2,2,0.0625465376023827,82,80.9810126582279,80,81,83,84,79.7427557921077,80.7061681642368,82.422506668091,83.8060442258077,138.2,169.659717051378,227,29.8348674493271,81.279124487218,4.94297,13.1378046165302,12.8988,11.3184,12.4272,13.7736,15.282,13.0117768508287,11.8940106521739,12.4935603534549,14.597442667089,15.5405124166667,31.5072,2.53518801631605,2.6061317907637,1521502580,1521503980,"2018-03-19_23-36-20",0.316459051489464,0.354973937630559,-0.0889778224171809,-0.260918926548194,-0.353683506990906,-0.451689616210165,0.570055957630036,0.390613880504408,"generic",0.248878923766816,0.00747384155455904,0.597907324364723,0,0,0,0.0426008968609865,0.103139013452915,-0.102325743092176,11.5941933630414,-137.423472972793,15571.0016865647,0.329277838765692,0.775874906924795,171.904098785422,45.0028040389298,1,18,1,18,18,18,18,NA,4,3,1,0,0,1803,1.23843270305657,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,222.833333333333,95,5,930,1521502580,1521503980,1400,0.0104244229337305,0.00297840655249442,0.000744601638123604,0.00670141474311243,0.00744601638123604,0.0148920327624721,0.0201042442293373,0.0781831720029784,0.405807892777364,0.225614296351452,0.0945644080416977,0.0871183916604616,0.0141474311243485,0.0119136262099777,0.00446760982874162,0.000744601638123604,0.00372300819061802,0.00521221146686523,0.00521221146686523,1382,0.987142857142857,0.0128571428571429
100,41.9651959184557,-87.6457501295954,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,82,NA,1,1,1,0.0155124653739612,82,81.0141274238227,80,81,82,83,79.8812774910218,80.6782010557067,81.9781068932625,82.8339221218719,-142.4,116.386149584488,190.4,424.302824114486,21.1204338489191,7.13012,13.9934293628809,14.4792,11.79,13.2696,15.1812,15.5196,14.5534971980676,11.9679263370073,13.4856483471074,15.2325565155807,15.5369051351351,17.568,1.79956793951571,1.37406353767732,1521674906,1521677806,"2018-03-21_23-28-26",NA,NA,NA,NA,-0.0462679466342451,0.0253867920301367,0.44094959088223,NA,"generic",0.114444444444444,0.161666666666667,0.573888888888889,0,0,0,0.0888888888888889,0.0611111111111111,-0.0404752521556712,6.59991701862213,-73.0578301409866,11912.8502186129,0.158479321263016,0.552908587257618,38.9744840738096,54.9643954688104,2,1099,3,366.333333333333,204,895,549.5,488.610785799904,6,3,1,2,0,2436,1.40232761935291,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,450.25,238,79,1246,1521674906,1521677806,2900,0.00831024930747922,0.00221606648199446,0,0.00110803324099723,0.000554016620498615,0.000554016620498615,0.00110803324099723,0.121329639889197,0.0781163434903047,0.156786703601108,0.319667590027701,0.290858725761773,0.0182825484764543,0.00110803324099723,0,0,0,0,0,1801,0.621034482758621,0.378965517241379
101,41.9654103275388,-87.6460450468585,"America/Chicago",161,160.331952920663,147,156,194.5,209,149.132523742446,155.279150103009,187.099678231673,207.674239433349,25.7339961149279,68,241,83,169.80387409201,0,2,1,0.0193704600484262,83,81.4170702179177,81,82,83.5,84,80.9385754830178,81.7238566258549,83.4190075794785,83.9787617924528,142.4,171.860774818402,199.4,13.8061820202869,21.6471585246766,2.98563,12.9432595641646,13.1688,12.06,12.6288,14.04,14.2776,13.3996605157131,12.172716939429,12.6932306449151,14.0509418102969,14.2624827301292,16.056,2.00496522156786,1.12838366662022,1521762332,1521763356,"2018-03-22_23-45-32",-0.142730463253425,0.47375517851426,0.394817029972838,0.329527849496618,0.196422839797953,0.421099387938444,0.764163999952313,0.0101442642130294,"generic",0.0864799025578563,0.0901339829476248,0.740560292326431,0,0,0,0.0401948842874543,0.0426309378806334,-0.15016036674353,6.47944560775897,-124.032462930156,5352.02207200891,0.192330762795196,0.73002421307506,70.9207964673756,51.6807517177368,2,166,2,83,5,161,83,110.308657865101,3,0,1,2,0,1119,0.899848787297066,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,164.2,80,33,509,1521762332,1521763356,1024,0.0205811138014528,0.00484261501210654,0,0.00605326876513317,0,0.00847457627118644,0.0108958837772397,0.036319612590799,0.351089588377724,0.268765133171913,0.284503631961259,0.00605326876513317,0.00242130750605327,0,0,0,0,0,0,858,0.837890625,0.162109375
102,41.9652954954654,-87.6458724215627,"America/Chicago",161,161.439164707301,149,155,165,166,148.961159624013,155.046766172669,164.283031280652,165.825392061775,11.6769915785235,70,176,83,157.531537048377,0,3,3,0,83,82.4724433557869,82,82,83.5,84,81.5113912892046,81.7405739433174,82.9892165752753,83.8349740271403,158,173.35652173913,203.2,14.1193119121773,6.72289792869796,6.45981,14.0419642375995,13.9068,12.6288,13.1004,15.3828,15.8868,14.2892762264151,12.6671466345336,13.1765501363512,15.4695925180191,15.8893611236717,16.7292,1.66256850813203,1.34012683764453,1521845851,1521847744,"2018-03-23_22-57-31",0.566297226552414,0.749486767510668,-0.083903645883716,-0.240964170974928,0.0422582143505007,-0.0031263155662475,0.494935832448582,0.407802333585313,"generic",0.143120393120393,0.133906633906634,0.594594594594595,0,0,0,0.0540540540540541,0.0743243243243243,0.0200687397982726,6.47593578411638,32.7722520905792,10575.2031354621,0.158033725043145,0.581751377832211,33.9644860719164,55.1291632391794,1,227,1,227,227,227,227,NA,10,0,1,9,0,2232,1.06199362709952,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,543.333333333333,382,184,1064,1521845851,1521847744,1893,0.00612369871402327,0.000612369871402327,0.000612369871402327,0,0.00122473974280465,0.00122473974280465,0.00367421922841396,0.0367421922841396,0.173913043478261,0.279240661359461,0.187997550520514,0.260869565217391,0.0477648499693815,0,0,0,0,0,0,1666,0.880084521922874,0.119915478077126
103,41.9650340639055,-87.6463388744742,"America/Chicago",156,154.854586609483,144,148,165,168,143.743582113722,147.587851495639,164.126974273933,167.443658071749,10.1059841616733,74,177,83,155.826714801444,0.00805729632945389,2,2,0.0644583706356312,83,82.5519247985676,82,82,83,84.5,81.0497279856108,81.4487688334975,82.9612220843726,84.1825345871596,147.6,191.123366159355,305.4,30.4069212357106,118.91944327927,3.88151,12.3746760966876,12.4632,11.1852,11.79,13.2012,13.7052,12.4940782759009,11.2843045550239,11.842201427816,13.2332563864175,13.7268277535377,14.4792,1.17099093625646,0.985898398286673,1521902684,1521903806,"2018-03-24_14-44-44",0.0449277298132518,-0.130659152801101,0.231839583213783,0.148901392129302,0.090843487099557,0.0836115967976691,0.471522301893694,0.306428297671417,"generic",0.23021582733813,0.0773381294964029,0.568345323741007,0,0,0,0.0692446043165468,0.0548561151079137,0.0142969911820543,5.97681833273783,15.9697391503546,6676.10607766815,0.221320126322183,0.732318710832587,9.28299920987938,60.0049842047237,1,5,1,5,5,5,5,NA,3,2,1,0,0,1526,0.397029570687121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,371.333333333333,201,150,763,1521902684,1521903806,1122,0.0017905102954342,0.0017905102954342,0.000895255147717099,0.0035810205908684,0,0.0062667860340197,0.0716204118173679,0.245299910474485,0.382273948075201,0.271262309758281,0.0152193375111907,0,0,0,0,0,0,0,0,1117,0.99554367201426,0.00445632798573975
104,41.9649914838374,-87.6455591060221,"America/Chicago",162,161.381537871011,158,160,164,166,157.463014751757,159.369761809008,163.676238588207,165.740738384528,5.3644670392221,62,174,83,161.479786761439,0,4,4,0.0075521990226566,83,82.762994224789,82,82,84,84.5,81.5740891767442,81.8500659576631,83.6077407625254,84.0860578284156,159.8,174.488316303865,197.4,15.873718301983,5.9866921708545,8.94946,14.239866370502,14.6448,12.4272,14.1084,14.9148,15.1812,14.6729045414419,12.5913088139468,14.1903298707879,14.9292138130357,15.202027430802,17.9028,1.26455413972619,1.02585239277211,1521999675,1522002316,"2018-03-25_17-41-15",0.299738912611701,0.376983495399399,-0.261708577663094,-0.198616382258958,-0.0679212160267134,-0.0268667215182247,0.497305804735035,0.5456020653993,"generic",0.137577916295637,0.180765805877115,0.552092609082814,0,0,0,0.0485307212822796,0.0810329474621549,-0.0824301687028496,5.88279081701352,-185.550309750114,13242.1621290974,0.134208135011528,0.475344291426033,28.5059812863991,48.4690975260581,1,392,1,392,392,392,392,NA,18,0,1,17,0,3079,0.719513629842696,0,0,0,0,0,0,0,0,2,1,8,7,0,0,0,0,0,0,0,1124.5,1124.5,341,1908,1521999675,1522002316,2641,0.0022212350066637,0.00133274100399822,0.000444247001332741,0,0,0.000444247001332741,0.00133274100399822,0.0177698800533096,0.1750333185251,0.0426477121279431,0.561528209684585,0.193247445579742,0.0022212350066637,0.00177698800533096,0,0,0,0,0,2249,0.851571374479364,0.148428625520636
105,41.9674458727241,-87.6468624919653,"America/Chicago",162,161.128463531666,156,159,166,168,155.466515412086,158.103869966358,165.141988457334,167.705745969433,11.2954447407179,52,199,81,161.352466367713,0,4,4,0.00179372197309417,81,80.8587443946188,80,80.5,82,83,79.6674103047235,80.502310871968,81.8224129361995,82.6604515143095,116.2,165.723049327354,213.2,31.4573260012811,11.8369999670864,3.79888,12.000210941704,12.1248,10.9836,11.7216,12.4272,12.8988,12.1378969804618,11.1255971078115,11.7822470839695,12.4394542933669,12.9263368429844,14.1768,1.1245750485922,0.874941670451193,1522241357,1522242497,"2018-03-28_12-49-17",0.33084346688215,0.27456604811962,-0.2156683092604,0.584329928708957,0.0978420312232154,0.071224296445938,0.570581312185272,0.198074438033196,"generic",0.211711711711712,0.0486486486486487,0.6,0,0,0,0.0585585585585586,0.0810810810810811,-0.153532143055944,5.38784571574317,-171.188339507378,6007.44797305364,0.237370465856328,0.737219730941704,168.571921348049,54.959452099995,1,22,1,22,22,22,22,NA,3,2,1,0,0,1505,0.267233830193709,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,371,152,141,820,1522241357,1522242497,1140,0.00717488789237668,0.00179372197309417,0.000896860986547085,0.00179372197309417,0.0062780269058296,0.00538116591928251,0.0816143497757848,0.27085201793722,0.55067264573991,0.0609865470852018,0.0125560538116592,0,0,0,0,0,0,0,0,1118,0.980701754385965,0.0192982456140351
106,41.9654006883502,-87.6465468294919,"America/Chicago",165,164.964204799368,162.4,164,168,170,161.962526771668,163.304462299416,167.099599453096,169.922329435713,5.11067417605666,70,178,83,165.571689497717,0,3,3,0,83,82.8214611872146,81,82,84,84.5,80.9065076311673,81.8128574244681,83.624389325981,84.1073418396817,161.8,178.178447488584,207.6,3.56726837392378,34.0743883997029,3.73666,12.1433260273973,12.1248,11.2176,11.6208,12.5964,13.1328,12.1412379945099,11.2519985924504,11.6498214638666,12.5975546322691,13.2020797402067,16.0884,0.87227997334452,0.832172607379801,1522453236,1522454332,"2018-03-30_23-40-36",0.32892525036822,-0.190061668423323,-0.186689686400046,0.243231374154565,-0.215593851939961,-0.263400763802484,0.459842451230131,0.732533361315853,"generic",0.122935779816514,0.0587155963302752,0.599082568807339,0,0,0,0.138532110091743,0.0807339449541284,-0.238674954925964,4.34531695017827,-261.349075643931,4758.1220604452,0.226081629925916,0.717808219178082,90.5316447438052,50.3242249767968,0,0,0,NA,NA,NA,NA,NA,3,0,1,2,0,1507,0.291540734718152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,547,547,161,933,1522453236,1522454332,1096,0.00091324200913242,0.00182648401826484,0.00091324200913242,0,0,0.00547945205479452,0.010958904109589,0.410045662100457,0.461187214611872,0.0812785388127854,0.0237442922374429,0.00091324200913242,0.00273972602739726,0,0,0,0,0,0,1096,1,0
107,41.9653198868036,-87.6475766301155,"America/Chicago",165,164.648684115742,158,162,168,170,158.926082703034,161.996242486584,167.172123825405,170.141697444292,7.21293876297172,63,179,84,163.494572591588,0.000677966101694915,9,9,0.0155932203389831,84.5,83.6349152542373,82,83.5,85.5,87,82.0105717568817,83.0785441691418,85.4140648126769,86.7715379607273,152.4,178.023457627119,222.8,12.4235116168338,24.556888646309,5.47853,12.9777559322034,13.1004,11.7576,12.4794,13.7376,14.5116,13.1654977678465,12.0342819666374,12.5983074971494,13.8356119198751,14.5059683800546,18.6084,1.82056278127203,1.23239679116242,1524526712,1524528275,"2018-04-23_23-38-32",0.629747750425263,0.405026132443837,-0.181712161154018,0.230041357578036,0.099514582225869,-0.101895247622865,0.720794644389968,0.717539048322158,"generic",0.0251700680272109,0.0517006802721088,0.625170068027211,0,0,0,0.112244897959184,0.185714285714286,0.120521354464932,2.54291438682378,177.768997835774,3750.79872056507,0.157099424803768,0.523389830508475,104.742596089052,37.6241712724447,1,30,1,30,30,30,30,NA,4,3,1,0,0,2056,0.992213706819251,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,367.75,211.5,41,1007,1524526712,1524528275,1563,0.0115254237288136,0.00203389830508475,0.00135593220338983,0,0,0.00203389830508475,0.0447457627118644,0.0528813559322034,0.348474576271186,0.346440677966102,0.163389830508475,0.0122033898305085,0.00406779661016949,0.00338983050847458,0.00745762711864407,0,0,0,0,1533,0.980806142034549,0.0191938579654511
108,40.1019154395908,-88.2468686252832,"America/Chicago",165,166.074025194989,135,152,172,188,142.718676834956,156.835498107553,172.855197397253,189.260396081668,20.9550478673048,88,248,83,163.897803675482,0.00468436314967656,9,9,0.00750985203360845,83.5,79.3405457654844,59.5,83,85.5,86.5,82.0155052791434,83.0043521562996,85.1505307102532,86.4344571020405,185.2,224.429727117258,264.2,17.9283906288709,15.9749791595875,42.54782,11.3705294668749,12.564,5.3064,11.3184,13.032,13.536,12.7035294695554,10.5556270458462,11.9860184058841,13.1489703668461,13.6048456508086,18.7776,3.15082081222657,1.82530561512577,1524917016,1524930464,"2018-04-28_12-03-36",0.500562227247583,0.502354918310192,-0.58856895616884,-0.590957123624066,-0.447028710798516,-0.683904865197377,0.834304741988641,0.345135760297881,"generic",0.196593275810771,0.0292323713180601,0.606144004760488,0,0,0,0.140062481404344,0.0279678667063374,0.0114786458663222,5.40419114793165,154.376308256168,72680.9667485328,0.379223411124079,0.885270280318239,92.751943813689,54.605386407808,0,0,0,NA,NA,NA,NA,NA,27,26,1,0,0,17777,1.84119396045066,0,0,1,1,0,3,1,6,6,9,0,0,0,0,0,0,0,0,0,13448,13448,13448,13448,1524917016,1524930464,13448,0.0741319057178972,0.0447616923191315,0.00468436314967656,0.0027511339133021,0.00349468361959997,0.0232731058071232,0.0788162688675738,0.11145810097405,0.393486504572831,0.241728009517436,0.0189605175105956,0.00141274444196595,0.00044612982377872,0.000371774853148933,0.00022306491188936,0,0,0,0,13448,1,0
109,41.9582442613319,-87.6452776836231,"America/Chicago",158,157.930564756939,148,155,164,168,148.73930494371,154.60009925162,163.441031175263,167.973419310244,11.3588786293738,78,174,82,156.892137096774,0.00301507537688442,18,15,0.00954773869346734,82,81.1206030150754,80,81,83,83,79.648459260209,80.5572120506143,82.1092808569625,82.851731705724,157.8,177.840201005025,216.2,13.5702191846702,5.59631939407222,7.02054,12.3378765829146,12.4632,11.1528,11.5884,13.1004,13.6368,12.5546628462273,11.202858970475,11.6754119318932,13.1779424488683,13.7173625235849,16.8948,1.30068204940817,1.05334964403861,1525618388,1525621102,"2018-05-06_14-53-08",0.462130851659726,0.521068658826804,-0.327517898923965,-0.281002396110589,-0.382622706066097,-0.549474093784979,0.538567664229639,0.466785711286811,"generic",0.303778337531486,0.0231738035264484,0.522418136020151,0,0,0,0.0312342569269521,0.119395465994962,-0.0909423428576201,5.35247046714709,-180.975262286664,10651.4162296227,0.229320807300025,0.713065326633166,166.868949941024,29.4643532418964,2,584,3,194.666666666667,212,372,292,113.137084989848,5,4,1,0,0,2683,0.588448604382745,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,397,404,13,681,1525618388,1525621102,2714,0.00653266331658291,0.00100502512562814,0,0.00351758793969849,0.00301507537688442,0.00050251256281407,0.0482412060301508,0.307537688442211,0.344723618090452,0.234170854271357,0.0492462311557789,0.00050251256281407,0.00100502512562814,0,0,0,0,0,0,2130,0.78481945467944,0.21518054532056
110,41.9653516542166,-87.6458942145109,"America/Chicago",160,161.300612948672,129.3,154,167,178,132.953552659996,154.093596916794,168.23717863915,178.505117371685,18.0897189750391,77,182,82,156.910714285714,0.0022271714922049,16,16,0.000742390497401633,82,80.2197475872309,80,81,83,83.5,79.7038892679185,80.3427709405854,82.4755557007469,83.2980065230775,163.8,182.418262806236,235.8,36.7304193696874,10.3686081294438,5.391,14.2024917594655,14.6448,10.9512,12.4272,16.326,17.2332,15.3976716914652,11.478347875901,12.8910963717555,16.4627364497862,17.3160930841121,23.6124,2.98250378805208,2.5117101212911,1526513946,1526518578,"2018-05-16_23-39-06",0.420904473752742,0.433208287269502,-0.322255088072029,-0.530841451997841,-0.102796326967644,-0.133500956910764,0.529920496321178,0.412457729308722,"generic",0.150521609538003,0.0976154992548435,0.608047690014903,0,0,0,0.0886736214605067,0.0551415797317437,0.0634452914859564,5.45976156406892,85.4608076315833,7354.29882680084,0.186906183997568,0.691907943578322,71.6575829584936,53.9092944872662,2,2796,4,699,1349,1447,1398,69.2964645562817,4,3,1,0,0,1811,2.18267795150819,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,148.777777777778,87,46,515,1526513946,1526518578,4632,0.0170749814402376,0.0066815144766147,0.00519673348181143,0.00371195248700817,0.00593912397921307,0.00296956198960653,0.0616184112843356,0.0987379361544172,0.148478099480327,0.0645879732739421,0.115070527097253,0.148478099480327,0.170749814402376,0.123236822568671,0.0118782479584261,0.00593912397921307,0.00296956198960653,0.0066815144766147,0,1836,0.396373056994819,0.603626943005181
